O. Bernal,young,average,cheap,average,good,average,Low,€425K,€3K,425000.0,3000.0,RB,defender
B. Kirsch,young,average,cheap,average,average,average,Medium,€550K,€2K,550000.0,2000.0,CM,midfielder
Wang Jie,mid age,average,cheap,average,average,slow,Medium,€325K,€4K,325000.0,4000.0,CB,defender
S. Miller,mid age,average,cheap,poor,good,average,Medium,€350K,€4K,350000.0,4000.0,LS,striker
T. Arano,mid age,average,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,CAM,midfielder
M. Salisu,young,average,cheap,average,average,average,Low,€625K,€2K,625000.0,2000.0,CB,defender
D. Djigla,young,average,cheap,average,average,fast,Medium,€500K,€1K,500000.0,1000.0,RM,midfielder
T. Okamoto,mid age,average,cheap,average,good,average,High,€375K,€2K,375000.0,2000.0,RWB,defender
J. Green,young,average,cheap,average,average,fast,Medium,€475K,€2K,475000.0,2000.0,RM,midfielder
Toni Moya,young,average,cheap,average,average,average,Medium,€800K,€6K,800000.0,6000.0,CM,midfielder
J. Gaspar,young,average,cheap,average,average,fast,High,€575K,€7K,575000.0,7000.0,RB,defender
D. Suga,young,average,cheap,average,average,fast,High,€525K,€1K,525000.0,1000.0,LM,midfielder
R. Aabid,mid age,average,cheap,average,average,fast,Medium,€425K,€1K,425000.0,1000.0,RM,midfielder
E. Benavidez,mid age,average,cheap,poor,average,average,Medium,€350K,€1K,350000.0,1000.0,RCM,midfielder
J. Davenport,young,average,cheap,average,average,average,Medium,€725K,€3K,725000.0,3000.0,CDM,midfielder
Liu Yiming,young,average,cheap,average,average,slow,Low,€450K,€4K,450000.0,4000.0,RCB,defender
C. Laprevotte,mid age,average,cheap,average,average,average,Medium,€400K,€3K,400000.0,3000.0,RCM,midfielder
Y. Dhanda,young,average,cheap,good,average,average,Medium,€800K,€3K,800000.0,3000.0,CAM,midfielder
L. Sapetti,mid age,average,cheap,poor,average,average,Medium,€280K,€2K,280000.0,2000.0,LB,defender
Brugui,young,average,cheap,average,average,fast,Medium,€600K,€2K,600000.0,2000.0,ST,striker
A. Marino,mid age,average,cheap,poor,average,slow,Medium,€290K,€1K,290000.0,1000.0,CB,defender
P. Malicsek,young,average,cheap,average,average,average,High,€500K,€2K,500000.0,2000.0,CDM,midfielder
F. Schubert,young,average,cheap,average,average,average,High,€525K,€2K,525000.0,2000.0,ST,striker
A. Yasser,young,average,cheap,average,average,slow,Low,€425K,€1K,425000.0,1000.0,CB,defender
L. Lämmel,young,average,cheap,average,average,average,Medium,€575K,€1K,575000.0,1000.0,RCM,midfielder
D. Grainger,mid age,average,cheap,poor,average,average,High,€240K,€3K,240000.0,3000.0,LB,defender
P. Neumann,young,average,cheap,average,average,average,High,€575K,€3K,575000.0,3000.0,RCB,defender
C. Ngonge,young,average,cheap,good,average,average,Medium,€850K,€2K,850000.0,2000.0,ST,striker
Domingos Quina,young,average,cheap,good,average,average,Medium,€750K,€4K,750000.0,4000.0,CAM,midfielder
L. Sörensen,young,average,cheap,good,average,average,Medium,€675K,€3K,675000.0,3000.0,CDM,midfielder
Y. Lawal,young,average,cheap,average,average,fast,High,€575K,€2K,575000.0,2000.0,RM,midfielder
S. McCartan,young,average,cheap,average,average,fast,High,€500K,€2K,500000.0,2000.0,CAM,midfielder
M. Rasner,young,average,cheap,average,average,average,High,€475K,€3K,475000.0,3000.0,LM,midfielder
M. Facchinetti,mid age,average,cheap,average,average,average,Medium,€350K,€3K,350000.0,3000.0,LB,defender
Park Jong Jin,mid age,average,cheap,poor,good,fast,Medium,€325K,€1K,325000.0,1000.0,LM,midfielder
E. Lee,young,average,cheap,average,average,average,Medium,€500K,€2K,500000.0,2000.0,CAM,midfielder
M. Al Saiari,mid age,average,cheap,average,average,average,Medium,€450K,€6K,450000.0,6000.0,ST,striker
J. Pendant,young,average,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,LB,defender
A. Gaich,young,average,cheap,average,average,average,Medium,€800K,€2K,800000.0,2000.0,ST,striker
S. Sosa,young,average,cheap,average,average,average,Medium,€750K,€2K,750000.0,2000.0,LM,midfielder
A. Elogo,young,average,cheap,average,average,fast,Medium,€500K,€1K,500000.0,1000.0,LW,midfielder
A. Abdu Jaber,young,average,cheap,average,average,average,Medium,€475K,€4K,475000.0,4000.0,ST,striker
T. Rieder,young,average,cheap,average,average,average,Medium,€425K,€4K,425000.0,4000.0,RB,defender
A. Keita,young,average,cheap,average,average,average,Medium,€650K,€3K,650000.0,3000.0,LCM,midfielder
P. Anderson,mid age,average,cheap,poor,average,average,High,€350K,€4K,350000.0,4000.0,RM,midfielder
S. Kind Mikalsen,mid age,average,cheap,average,good,average,High,€475K,€1K,475000.0,1000.0,LB,defender
N. Danns,old,average,cheap,poor,average,average,Medium,€150K,€2K,150000.0,2000.0,CM,midfielder
K. Itakura,young,average,cheap,average,average,average,Medium,€450K,€1K,450000.0,1000.0,LCB,defender
M. Derrien,young,average,cheap,average,average,slow,Medium,€450K,€1K,450000.0,1000.0,LCB,defender
B. Sørmo,young,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,RB,defender
T. Bayliss,young,average,cheap,average,average,fast,Medium,€775K,€1K,775000.0,1000.0,RDM,midfielder
Guerrero,young,average,cheap,average,average,average,Medium,€625K,€1K,625000.0,1000.0,CM,midfielder
I. Quílez,mid age,average,cheap,poor,good,average,Medium,€290K,€2K,290000.0,2000.0,RB,defender
Mario González,young,average,cheap,average,average,average,Medium,€550K,€5K,550000.0,5000.0,LW,midfielder
S. Herrera,young,average,cheap,average,average,average,High,€525K,€1K,525000.0,1000.0,ST,striker
A. Diop,mid age,average,cheap,average,poor,average,Medium,€425K,€1K,425000.0,1000.0,CM,midfielder
S. Murray,young,average,cheap,average,average,average,High,€475K,€2K,475000.0,2000.0,CM,midfielder
L. McAlinden,young,average,cheap,average,average,average,High,€475K,€3K,475000.0,3000.0,ST,striker
J. Tjørnelund,mid age,average,cheap,average,average,fast,Medium,€375K,€2K,375000.0,2000.0,LB,defender
M. Timlin,old,average,cheap,poor,good,average,Medium,€220K,€3K,220000.0,3000.0,RCM,midfielder
A. Akkaynak,young,average,cheap,average,average,average,Medium,€775K,€1K,775000.0,1000.0,CM,midfielder
N. Al Subhi,mid age,average,cheap,poor,average,average,Medium,€300K,€4K,300000.0,4000.0,CB,defender
R. Anane-Gyasi,young,average,cheap,average,average,fast,Medium,€500K,€1K,500000.0,1000.0,RM,midfielder
L. Kinsella,young,average,cheap,average,good,fast,Medium,€500K,€2K,500000.0,2000.0,RCM,midfielder
Diga,young,average,cheap,average,average,average,Medium,€500K,€2K,500000.0,2000.0,RB,defender
M. Yandaş,young,average,cheap,average,average,average,Medium,€525K,€3K,525000.0,3000.0,CAM,midfielder
S. Oum Gouet,young,average,cheap,average,average,average,Medium,€500K,€2K,500000.0,2000.0,CDM,midfielder
Tian Yinong,mid age,average,cheap,average,good,average,Medium,€425K,€4K,425000.0,4000.0,RCM,midfielder
A. Omar,mid age,average,cheap,average,average,fast,Medium,€375K,€3K,375000.0,3000.0,LB,defender
M. Broberg,mid age,average,cheap,poor,average,average,Medium,€375K,€1K,375000.0,1000.0,CM,midfielder
C. Bravo,young,average,cheap,average,average,average,Low,€550K,€2K,550000.0,2000.0,LB,defender
H. Rashidi,young,average,cheap,average,average,average,Medium,€400K,€2K,400000.0,2000.0,LWB,defender
P. Digby,young,average,cheap,average,good,average,Medium,€400K,€3K,400000.0,3000.0,LDM,midfielder
G. Fabiano,old,average,cheap,poor,average,fast,High,€220K,€1K,220000.0,1000.0,LW,midfielder
E. Andersson,young,average,cheap,average,average,average,Medium,€550K,€1K,550000.0,1000.0,LM,midfielder
A. Gordyushenko,young,average,cheap,average,average,average,High,€700K,€1K,700000.0,1000.0,CM,midfielder
S. Reddemann,young,average,cheap,average,average,average,Medium,€450K,€2K,450000.0,2000.0,LCB,defender
C. Lakin,young,average,cheap,average,average,average,Medium,€775K,€3K,775000.0,3000.0,CM,midfielder
Vallès,mid age,average,cheap,poor,average,average,Medium,€375K,€1K,375000.0,1000.0,LDM,midfielder
T. Kruse,old,average,cheap,poor,average,slow,Medium,€90K,€1K,90000.0,1000.0,CDM,midfielder
B. Soumaré,young,average,cheap,good,average,average,Medium,€775K,€3K,775000.0,3000.0,CM,midfielder
Y. Hasegawa,mid age,average,cheap,poor,average,average,High,€350K,€1K,350000.0,1000.0,ST,striker
J. Bataille,young,average,cheap,average,average,fast,High,€650K,€2K,650000.0,2000.0,RM,midfielder
I. Twum,young,average,cheap,average,average,average,Medium,€800K,€1K,800000.0,1000.0,CM,midfielder
P. Diouf,mid age,average,cheap,poor,good,fast,High,€375K,€1K,375000.0,1000.0,RS,striker
T. Bröker,old,average,cheap,poor,average,average,Medium,€220K,€1K,220000.0,1000.0,RM,midfielder
A. Accardi,young,average,cheap,average,average,average,Low,€475K,€1K,475000.0,1000.0,CB,defender
F. Krogstad,young,average,cheap,average,average,average,High,€525K,€1K,525000.0,1000.0,CM,midfielder
Pedro Díaz,young,average,cheap,average,poor,average,Medium,€625K,€2K,625000.0,2000.0,CAM,midfielder
A. Kubalas,mid age,average,cheap,average,average,slow,Low,€375K,€4K,375000.0,4000.0,CB,defender
L. O'Neill,mid age,average,cheap,average,good,fast,Medium,€350K,€2K,350000.0,2000.0,RB,defender
S. Braun,mid age,average,cheap,poor,good,average,Medium,€290K,€1K,290000.0,1000.0,CDM,midfielder
Isi,young,average,cheap,average,average,average,Medium,€550K,€2K,550000.0,2000.0,CM,midfielder
S. Laird,mid age,average,cheap,poor,good,average,High,€270K,€3K,270000.0,3000.0,LB,defender
M. Grösch,young,average,cheap,average,average,slow,Medium,€425K,€1K,425000.0,1000.0,RCB,defender
M. Bartley,mid age,average,cheap,poor,good,average,Medium,€325K,€2K,325000.0,2000.0,CM,midfielder
R. Nilsson,mid age,average,cheap,poor,average,average,Medium,€350K,€1K,350000.0,1000.0,LCM,midfielder
M. Armellino,mid age,average,cheap,poor,average,average,Medium,€375K,€1K,375000.0,1000.0,CM,midfielder
E. Marxen,mid age,average,cheap,average,average,average,Medium,€350K,€3K,350000.0,3000.0,LCB,defender
Tan Tiancheng,mid age,average,cheap,average,average,average,Medium,€425K,€3K,425000.0,3000.0,ST,striker
A. McEneff,young,average,cheap,average,average,average,High,€550K,€1K,550000.0,1000.0,CM,midfielder
C. Andrew,mid age,average,cheap,poor,good,average,High,€325K,€1K,325000.0,1000.0,ST,striker
H. Amin,mid age,average,cheap,average,average,fast,Medium,€350K,€1K,350000.0,1000.0,LB,defender
R. Mišlov,mid age,average,cheap,poor,average,average,Medium,€270K,€3K,270000.0,3000.0,RCM,midfielder
M. Berrío,young,average,cheap,average,average,average,Medium,€625K,€1K,625000.0,1000.0,CB,defender
M. Pinnock,young,average,cheap,average,average,fast,Medium,€500K,€2K,500000.0,2000.0,RM,midfielder
R. Lemus,mid age,average,cheap,average,average,average,Medium,€450K,€1K,450000.0,1000.0,CAM,midfielder
A. Chambers,old,average,cheap,poor,good,average,Low,€120K,€1K,120000.0,1000.0,CM,midfielder
J. Barny,mid age,average,cheap,poor,average,average,Medium,€375K,€2K,375000.0,2000.0,CM,midfielder
M. Epps,young,average,cheap,average,average,fast,High,€500K,€2K,500000.0,2000.0,RM,midfielder
O. Gaines,young,average,cheap,average,average,fast,High,€650K,€3K,650000.0,3000.0,LM,midfielder
J. Wright,mid age,average,cheap,poor,average,average,Medium,€375K,€3K,375000.0,3000.0,CM,midfielder
P. Siegl,young,average,cheap,average,average,average,Medium,€400K,€2K,400000.0,2000.0,LCB,defender
M. Marrone,mid age,average,cheap,poor,average,average,Medium,€240K,€1K,240000.0,1000.0,RB,defender
B. Rotenberg,mid age,average,cheap,poor,average,average,Medium,€200K,€1K,200000.0,1000.0,RB,defender
S. Mmaee,young,average,cheap,average,average,average,Low,€450K,€2K,450000.0,2000.0,CB,defender
T. Ishikawa,mid age,average,cheap,poor,good,average,Medium,€400K,€1K,400000.0,1000.0,LCM,midfielder
T. Baumgart,young,average,cheap,average,good,fast,Medium,€600K,€1K,600000.0,1000.0,RM,midfielder
T. Handwerker,young,average,cheap,average,average,fast,Medium,€650K,€3K,650000.0,3000.0,LB,defender
Huang Zichang,young,average,cheap,average,average,fast,High,€600K,€3K,600000.0,3000.0,RM,midfielder
L. Pons,mid age,average,cheap,poor,average,average,High,€375K,€3K,375000.0,3000.0,LS,striker
G. Alucema,mid age,average,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RB,defender
A. Cistana,young,average,cheap,average,average,average,Medium,€525K,€1K,525000.0,1000.0,CB,defender
S. Essende,young,average,cheap,average,average,average,Medium,€650K,€10K,650000.0,10000.0,ST,striker
A. Bakayoko,young,average,cheap,average,average,average,Medium,€500K,€2K,500000.0,2000.0,ST,striker
Montoro,young,average,cheap,average,average,average,Medium,€425K,€2K,425000.0,2000.0,RB,defender
Tang Shi,young,average,cheap,average,average,fast,Medium,€525K,€3K,525000.0,3000.0,RM,midfielder
S. Horemans,young,average,cheap,average,average,average,Medium,€550K,€3K,550000.0,3000.0,CB,defender
J. Rodríguez,young,average,cheap,average,average,average,Medium,€450K,€2K,450000.0,2000.0,CB,defender
O. Tounkara,mid age,average,cheap,poor,average,average,High,€375K,€2K,375000.0,2000.0,RS,striker
Choi Jae Soo,old,average,cheap,poor,average,average,High,€80K,€1K,80000.0,1000.0,LCB,defender
J. McNerney,mid age,average,cheap,average,average,slow,Low,€325K,€2K,325000.0,2000.0,CB,defender
N. Fujita,mid age,average,cheap,poor,average,average,Medium,€325K,€2K,325000.0,2000.0,CM,midfielder
D. Giraldo,young,average,cheap,average,average,average,Medium,€725K,€1K,725000.0,1000.0,CDM,midfielder
J. Flores,young,average,cheap,average,average,average,Medium,€525K,€8K,525000.0,8000.0,CM,midfielder
S. Gbegnon,mid age,average,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CDM,midfielder
Maximiano,young,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,CDM,midfielder
M. Al Dhaw,young,average,cheap,average,average,average,High,€475K,€4K,475000.0,4000.0,RM,midfielder
T. Schilk,mid age,average,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RWB,defender
A. Sharahili,young,average,cheap,average,good,average,Medium,€475K,€5K,475000.0,5000.0,CB,defender
S. Pawłowski,mid age,average,cheap,poor,average,average,High,€325K,€1K,325000.0,1000.0,CAM,midfielder
K. Schwertfeger,mid age,average,cheap,poor,average,average,Medium,€290K,€2K,290000.0,2000.0,CDM,midfielder
E. Baldini,young,average,cheap,average,average,fast,High,€625K,€1K,625000.0,1000.0,LW,midfielder
T. Conechny,young,average,cheap,average,average,fast,High,€825K,€3K,825000.0,3000.0,ST,striker
K. Osyra,mid age,average,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,CB,defender
F. Cernuto,mid age,average,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CB,defender
N. Pierini,young,average,cheap,good,poor,average,High,€800K,€5K,800000.0,5000.0,LW,midfielder
R. Uldrikis,young,average,cheap,average,good,average,High,€825K,€5K,825000.0,5000.0,ST,striker
P. Wilson,young,average,cheap,average,good,fast,Medium,€600K,€1K,600000.0,1000.0,LW,midfielder
A. Dijksteel,young,average,cheap,average,average,average,Medium,€550K,€2K,550000.0,2000.0,RB,defender
S. Larsen,mid age,average,cheap,poor,average,average,Medium,€270K,€1K,270000.0,1000.0,LCB,defender
F. Barrientos,young,average,cheap,average,average,fast,Medium,€700K,€1K,700000.0,1000.0,RM,midfielder
J. Putze,young,average,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,CDM,midfielder
A. Al Sulayhim,young,average,cheap,average,good,fast,Medium,€425K,€5K,425000.0,5000.0,CDM,midfielder
Wanderson,mid age,average,cheap,poor,average,fast,High,€350K,€2K,350000.0,2000.0,LM,midfielder
S. Pino,young,average,cheap,average,average,average,Medium,€525K,€1K,525000.0,1000.0,ST,striker
Y. Matsushita,young,average,cheap,average,average,average,High,€500K,€2K,500000.0,2000.0,LM,midfielder
L. Rath,mid age,average,cheap,average,good,average,Medium,€375K,€4K,375000.0,4000.0,LCB,defender
E. Mjelde,old,average,cheap,poor,good,average,High,€180K,€1K,180000.0,1000.0,CM,midfielder
D. Buchanan,mid age,average,cheap,poor,good,average,Medium,€200K,€3K,200000.0,3000.0,LB,defender
P. Pomykal,young,average,cheap,average,average,fast,High,€750K,€1K,750000.0,1000.0,RM,midfielder
J. O'Brien,mid age,average,cheap,poor,average,average,High,€350K,€3K,350000.0,3000.0,CM,midfielder
Y. Tanaka,mid age,average,cheap,poor,average,average,High,€200K,€2K,200000.0,2000.0,RB,defender
B. Babiarz,mid age,average,cheap,poor,average,fast,Medium,€290K,€1K,290000.0,1000.0,CDM,midfielder
M. Sans,mid age,average,cheap,poor,average,slow,Low,€270K,€1K,270000.0,1000.0,CB,defender
Fran Cruz,mid age,average,cheap,poor,good,average,Medium,€300K,€1K,300000.0,1000.0,CB,defender
S. Sama,mid age,average,cheap,average,average,average,Medium,€425K,€2K,425000.0,2000.0,CB,defender
D. Wiebe,young,average,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CDM,midfielder
Juan Hernández,young,average,cheap,average,poor,average,Medium,€500K,€4K,500000.0,4000.0,RM,midfielder
M. Spelmann,mid age,average,cheap,poor,good,average,High,€325K,€3K,325000.0,3000.0,RM,midfielder
J. Beyer,young,average,cheap,good,average,average,Medium,€675K,€2K,675000.0,2000.0,RB,defender
S. Robinson,mid age,average,cheap,average,good,fast,Medium,€425K,€2K,425000.0,2000.0,LS,striker
O. Berg,young,average,cheap,average,average,average,High,€475K,€1K,475000.0,1000.0,CM,midfielder
J. Arctander Moe,young,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,LB,defender
T. Hagn,young,average,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,LM,midfielder
H. Camara,young,average,cheap,average,good,average,High,€825K,€3K,825000.0,3000.0,ST,striker
Alberto Espeso,young,average,cheap,average,average,fast,Medium,€575K,€1K,575000.0,1000.0,LB,defender
Kim Gun Hee,young,average,cheap,average,average,average,High,€525K,€2K,525000.0,2000.0,ST,striker
S. Schimmer,young,average,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,LS,striker
Paulo Vitor,young,average,cheap,good,average,fast,Medium,€800K,€1K,800000.0,1000.0,RW,midfielder
David Alba,young,average,cheap,average,average,slow,Medium,€550K,€2K,550000.0,2000.0,CB,defender
R. Hedges,young,average,cheap,average,average,fast,Medium,€575K,€2K,575000.0,2000.0,RM,midfielder
T. Moore,young,average,cheap,average,average,average,Medium,€500K,€5K,500000.0,5000.0,RCB,defender
A. Al Najjar,young,average,cheap,average,average,fast,High,€650K,€5K,650000.0,5000.0,RM,midfielder
Gonzalo Pereira,young,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,CB,defender
M. Ristl,young,average,cheap,average,average,average,Medium,€450K,€1K,450000.0,1000.0,CDM,midfielder
J. Lungi Sørensen,young,average,cheap,average,average,average,High,€625K,€2K,625000.0,2000.0,RCM,midfielder
D. Tshiembe,mid age,average,cheap,average,average,average,Medium,€375K,€2K,375000.0,2000.0,CB,defender
I. De Santis,young,average,cheap,average,average,slow,Medium,€575K,€1K,575000.0,1000.0,CB,defender
L. Krogh Gerson,mid age,average,cheap,poor,average,average,Medium,€300K,€2K,300000.0,2000.0,CB,defender
V. Bindia,mid age,average,cheap,poor,good,fast,Medium,€290K,€1K,290000.0,1000.0,RB,defender
A. Ferati,young,average,cheap,average,average,fast,Medium,€625K,€2K,625000.0,2000.0,CAM,midfielder
M. Penney,young,average,cheap,average,average,fast,High,€725K,€4K,725000.0,4000.0,LB,defender
A. Ibrahimaj,mid age,average,cheap,poor,average,fast,Medium,€400K,€2K,400000.0,2000.0,RM,midfielder
R. Lamie,mid age,average,cheap,average,good,average,Medium,€400K,€1K,400000.0,1000.0,LWB,defender
J. Smith,mid age,average,cheap,poor,average,average,Medium,€325K,€2K,325000.0,2000.0,CM,midfielder
D. Soto,young,average,cheap,average,average,average,High,€700K,€1K,700000.0,1000.0,LB,defender
A. Al Barakah,mid age,average,cheap,poor,average,average,Medium,€300K,€4K,300000.0,4000.0,RCM,midfielder
D. Barreto,mid age,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,CAM,midfielder
A. Andrianarimanana,mid age,average,cheap,average,average,average,High,€425K,€1K,425000.0,1000.0,CM,midfielder
Ricardo Schutte,young,average,cheap,average,average,average,Medium,€575K,€2K,575000.0,2000.0,ST,striker
D. Jubitana,young,average,cheap,average,average,average,Medium,€650K,€1K,650000.0,1000.0,CAM,midfielder
M. Salas,young,average,cheap,average,good,average,High,€600K,€1K,600000.0,1000.0,LM,midfielder
C. Dummigan,young,average,cheap,average,average,average,High,€475K,€3K,475000.0,3000.0,RB,defender
R. Córdoba,mid age,average,cheap,average,average,slow,Medium,€325K,€1K,325000.0,1000.0,CB,defender
C. Lindquist,young,average,cheap,average,average,average,High,€450K,€1K,450000.0,1000.0,RB,defender
S. Donnellan,young,average,cheap,average,good,average,Medium,€475K,€1K,475000.0,1000.0,CB,defender
D. Kozica,mid age,average,cheap,average,average,fast,Medium,€475K,€1K,475000.0,1000.0,RM,midfielder
T. Ephestion,young,average,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,CM,midfielder
W. Jordán,mid age,average,cheap,poor,average,average,High,€400K,€1K,400000.0,1000.0,ST,striker
F. Jagiełło,young,average,cheap,average,average,fast,Medium,€550K,€1K,550000.0,1000.0,LDM,midfielder
H. Storbæk,mid age,average,cheap,poor,average,average,Medium,€280K,€1K,280000.0,1000.0,CM,midfielder
M. Mandron,young,average,cheap,average,average,average,High,€525K,€3K,525000.0,3000.0,ST,striker
Robert Costa,young,average,cheap,average,average,slow,Medium,€500K,€3K,500000.0,3000.0,CB,defender
Borja Fernández,young,average,cheap,average,average,average,Medium,€550K,€1K,550000.0,1000.0,LCM,midfielder
M. Barreiro,old,average,cheap,poor,average,average,Medium,€230K,€1K,230000.0,1000.0,ST,striker
Kang Ji Hoon,young,average,cheap,average,average,fast,Medium,€525K,€1K,525000.0,1000.0,RB,defender
M. Rasmussen,young,average,cheap,average,average,fast,Medium,€525K,€3K,525000.0,3000.0,LW,midfielder
F. Barboza,young,average,cheap,average,average,fast,Medium,€650K,€2K,650000.0,2000.0,RW,midfielder
Fábio Ferreira,mid age,average,cheap,poor,average,fast,High,€350K,€2K,350000.0,2000.0,RM,midfielder
Lee Jin Hyun,young,average,cheap,average,average,average,Medium,€600K,€1K,600000.0,1000.0,CM,midfielder
L. Meisl,young,average,cheap,average,average,slow,Medium,€575K,€3K,575000.0,3000.0,CB,defender
F. Lepore,mid age,average,cheap,poor,average,average,High,€200K,€1K,200000.0,1000.0,RB,defender
A. Bah,young,average,cheap,average,average,fast,Medium,€650K,€2K,650000.0,2000.0,RM,midfielder
F. Coniglio,mid age,average,cheap,average,average,average,High,€450K,€4K,450000.0,4000.0,ST,striker
J. Hjorth,young,average,cheap,average,average,slow,Medium,€500K,€2K,500000.0,2000.0,CB,defender
E. Frederiksen,young,average,cheap,average,poor,fast,Medium,€725K,€1K,725000.0,1000.0,CAM,midfielder
G. Ingrosso,mid age,average,cheap,average,average,slow,Medium,€325K,€1K,325000.0,1000.0,CB,defender
Bae Ki Jong,old,average,cheap,poor,average,average,Medium,€160K,€1K,160000.0,1000.0,LW,midfielder
Jorge Félix,mid age,average,cheap,poor,average,average,Medium,€400K,€2K,400000.0,2000.0,LM,midfielder
H. Akino,young,average,cheap,average,good,average,Medium,€450K,€2K,450000.0,2000.0,CDM,midfielder
A. Layouni,mid age,average,cheap,average,average,fast,Medium,€450K,€1K,450000.0,1000.0,LW,midfielder
J. Salazar,young,average,cheap,average,average,fast,Medium,€800K,€1K,800000.0,1000.0,RM,midfielder
M. Kallesøe,young,average,cheap,average,average,average,High,€600K,€2K,600000.0,2000.0,RM,midfielder
L. Sierra,mid age,average,cheap,poor,good,average,Medium,€270K,€1K,270000.0,1000.0,CDM,midfielder
R. Guder,young,average,cheap,average,good,fast,Medium,€525K,€2K,525000.0,2000.0,ST,striker
A. Bangoura,young,average,cheap,average,average,fast,Medium,€550K,€5K,550000.0,5000.0,RM,midfielder
Chema,young,average,cheap,average,average,average,Medium,€650K,€1K,650000.0,1000.0,CAM,midfielder
D. Todorovic,young,average,cheap,average,average,average,Medium,€550K,€4K,550000.0,4000.0,RB,defender
D. Denić,young,average,cheap,average,average,average,Medium,€575K,€1K,575000.0,1000.0,CM,midfielder
P. Cowan-Hall,mid age,average,cheap,poor,good,fast,High,€375K,€2K,375000.0,2000.0,RM,midfielder
P. McGinn,mid age,average,cheap,poor,average,average,Medium,€300K,€2K,300000.0,2000.0,RM,midfielder
K. Bielik,young,average,cheap,average,average,average,Medium,€725K,€10K,725000.0,10000.0,CB,defender
D. Hümmet,young,average,cheap,average,average,average,High,€525K,€1K,525000.0,1000.0,RS,striker
A. Mora,young,average,cheap,average,average,average,Low,€475K,€3K,475000.0,3000.0,CB,defender
K. Magennis,young,average,cheap,average,average,average,Medium,€775K,€1K,775000.0,1000.0,CM,midfielder
J. Mountney,mid age,average,cheap,average,average,average,Medium,€475K,€1K,475000.0,1000.0,RM,midfielder
P. Pflücke,young,average,cheap,average,average,fast,Medium,€625K,€1K,625000.0,1000.0,CAM,midfielder
N. Falasco,young,average,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,LB,defender
A. Skovgaard,young,average,cheap,average,average,average,Medium,€525K,€2K,525000.0,2000.0,CB,defender
F. Al Yamani,mid age,average,cheap,poor,average,average,Medium,€300K,€5K,300000.0,5000.0,CDM,midfielder
C. Maboulou,mid age,average,cheap,poor,average,average,Medium,€375K,€2K,375000.0,2000.0,CAM,midfielder
R. McCabe,mid age,average,cheap,average,good,fast,Medium,€450K,€1K,450000.0,1000.0,RCM,midfielder
R. Tongyik,young,average,cheap,average,good,average,High,€475K,€1K,475000.0,1000.0,CB,defender
Bolaños,young,average,cheap,average,average,average,Medium,€550K,€2K,550000.0,2000.0,CM,midfielder
W. Meyiwa,young,average,cheap,average,average,average,Medium,€750K,€1K,750000.0,1000.0,CM,midfielder
T. Heintz,young,average,cheap,average,good,fast,Medium,€625K,€1K,625000.0,1000.0,LM,midfielder
K. Dermaku,mid age,average,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RCB,defender
A. Mendes Moreira,young,average,cheap,average,average,fast,Medium,€500K,€2K,500000.0,2000.0,LM,midfielder
M. Doucouré,young,bad,cheap,average,average,average,Medium,€600K,€3K,600000.0,3000.0,CB,defender
S. Beusnard,mid age,bad,cheap,poor,average,average,Medium,€350K,€1K,350000.0,1000.0,CAM,midfielder
J. Kamber,mid age,bad,cheap,average,good,average,Medium,€300K,€2K,300000.0,2000.0,LB,defender
G. Mutombo,young,bad,cheap,average,average,slow,Medium,€375K,€1K,375000.0,1000.0,CB,defender
B. Lubala,young,bad,cheap,average,average,average,Medium,€675K,€4K,675000.0,4000.0,CAM,midfielder
S. Zizzo,mid age,bad,cheap,poor,average,average,Medium,€200K,€1K,200000.0,1000.0,RB,defender
R. Healey,young,bad,cheap,average,average,average,High,€425K,€7K,425000.0,7000.0,LW,midfielder
O. Muzayil,mid age,bad,cheap,average,average,average,Medium,€300K,€5K,300000.0,5000.0,RB,defender
A. Taylor,mid age,bad,cheap,poor,average,average,Medium,€170K,€3K,170000.0,3000.0,LB,defender
A. Sosa,young,bad,cheap,average,average,slow,Medium,€475K,€1K,475000.0,1000.0,CB,defender
J. Cruz,young,bad,cheap,average,average,slow,Low,€450K,€3K,450000.0,3000.0,CB,defender
